City,Latitude,Longitude,order
notre-dame-du-thil,49.45,2.083333,10438
komba niyabanya,-9.483333300000002,31.016666700000002,10439
xiaosai,27.262778000000004,107.784722,10440
mad malil,31.494166999999997,51.123056,10441
malaissa,-20.5804167,36.16652775,10442
`alaqahdari shumulzai,31.908726,67.646137,10443
dodoti,42.2666667,43.9,10444
genzi,21.802518,111.04269099999999,10445
wanbhachran,32.420242,71.698513,10446
nsuem kofofro,5.9333333,-1.3833333,10447
el euch,34.75,8.0333333,10448
vasilevichi,53.4965146,30.159208460000002,10449
hasoam,36.666667,128.23333300000002,10450
karabudzhakh,39.945992000000004,48.539791,10451
boziyeh,30.6563,48.7247,10452
fengguiao,22.997225,111.911425,10453
quirobena,8.25,-69.5666667,10454
azpeitia,43.18143,-2.263527,10455
pleteny ujezd,50.108945,14.115685000000001,10456
burton city,40.8447222,-81.7041667,10457
hoogehaar,52.680201000000004,6.718489,10458
nalutskoye,57.6,38.35,10459
lumalasi,40.6586111,20.736388899999998,10460
asp khwajah,33.095017999999996,67.419288,10461
hacienda patricio,9.5,-75.133333,10462
chukor,63.7,118.1,10463
deh-e sarani,31.1316,61.536,10464
zaraji,30.7622222,47.6777778,10465
eshidong,22.428333,112.165833,10466
konigsfeld-weissbach,51.083333,12.75,10467
kryuchkovka,51.564999,55.938843000000006,10468
aselo,52.299125,6.711461999999999,10469
klake,45.75,15.733333300000002,10470
liangjiayuan,32.0491154,110.62660919999999,10471
stava,51.780139,16.31402775,10472
verkhnya rudhya,51.563595,28.526389,10473
kryuchkovskiy,54.1149,82.3955,10474
jezuickie,51.216667,22.533333,10475
chienkuanhsu,22.866667,111.58333300000001,10476
oberpframmern,48.016667,11.816667,10477
killesk cross roads,52.283055600000004,-6.901111099999999,10478
barobas,35.93372,73.316013,10479
bordj maajen,34.750103,8.519761,10480
ar radif,13.166666699999999,43.7333333,10481
mihinpurwa,28.016666999999998,81.383333,10482
binaj,42.186389,20.548889000000003,10483
sitofela,-29.613813,29.684649,10484
sewdolina,41.716666700000005,25.3333333,10485
embid de ariza,41.3783,-1.973734,10486
heshantun,45.230893,127.24141200000001,10487
enborne,51.383333,-1.366667,10488
newsom,34.31398146666667,-85.7063889,10489
kaduja ga,26.5333333,96.55,10490
colonia elias,32.361111,-115.006111,10491
torbalashite,42.85,25.4166667,10492
torchishcha,49.431340999999996,30.015303999999997,10493
kaleil,11.933333300000001,27.5833333,10494
vai by,21.333333,107.816667,10495
dorset vale,-35.1,138.683333,10496
selaru,23.5696835,63.790749999999996,10497
tabanni,12.29062974,7.0310581999999995,10498
allna,50.766667,8.666667,10499
mungisi,-31.416666999999997,27.666666999999997,10500
gofki,37.1091667,43.0569444,10501
karasp-e siwich,35.087790999999996,64.83496099999999,10502
otluca,38.3937265,40.471942375,10503
al haziz,16.126944400000003,43.8708333,10504
anom,-0.6988834999999995,61.92649999999999,10505
lamain gegen khit,46.3,100.9833333,10506
yimai,31.401999999999997,96.602,10507
khirbat et tiyyara,32.369112,35.756678,10508
nedomice,50.258339,14.61633,10509
chahar rah-e al-e tayyeb,30.97,50.2978,10510
gouindiaye,14.7,-16.6166667,10511
basanqul,35.8,36.4833333,10512
bar dulai,34.390386,72.790021,10513
butkovichi,58.56694399999999,29.919444,10514
zancovici,45.2338889,14.1136111,10515
el campo,25.68832649166667,-61.75545018333333,10516
tachinchu,27.016666999999998,115.83333300000001,10517
idurax,29.43,-10.1,10518
buayan 2,-0.723763,100.272765,10519
permatang berah,5.516667,100.383333,10520
kampung tobobon,5.8933,116.3811,10521
kryvey,48.15,25.9,10522
binak,28.7380165,55.6797665,10523
oberprambach,48.3,13.9,10524
agunu,10.079882000000001,7.882697,10525
anomabo,5.15,-1.65,10526
feuguerolles,49.122136499999996,0.186166,10527
umer chak,32.658962,74.594977,10528
havaze,13.95,19.4333333,10529
los adoves,27.566667,-106.0,10530
zabuzhe,50.465972,24.267257999999998,10531
gugjeh menar,35.1067,49.5324,10532
los calzontes,14.71666665,-89.00833349999999,10533
chorbovka,49.208604,34.328686,10534
zarqanak,30.0225,52.638999999999996,10535
jular rajoka,30.933333,73.2,10536
hather,33.851101,72.851915,10537
garung,-6.60705825,108.99101950000001,10538
jordanken,53.985828000000005,19.180182000000002,10539
evening shade,36.4238889,-92.89629630000002,10540
konigstal,53.533333,21.85,10541
haftorsbygget,61.733056000000005,13.45,10542
nagreg dua,-6.099372000000001,106.2836445,10543
larians,47.41425,6.232113,10544
permatang kering,6.3,100.2,10545
langschwarza,48.766667,15.116667000000001,10546
donje konjuvce,43.0425,21.686944,10547
kisiriri,-4.2,34.4333333,10548
nedrakulla,57.7,15.533332999999999,10549
wand wario,27.914601,68.567651,10550
nagrek,-6.26175,106.1974165,10551
jiuzhang,30.529805666666665,115.561254,10552
cintano,45.433333000000005,7.7,10553
caboclinho,-2.95,-40.066666999999995,10554
tandjunglugur,-7.6476,114.0461,10555
helmsau,48.5,12.3,10556
flatgap,37.9341667,-82.8875,10557
rancho el reparo,27.541666499999998,-108.3333335,10558
eroro creek,-8.866666699999998,148.4833333,10559
tumatama,-6.25,141.9,10560
zi'et,11.35,37.516667,10561
covic polje,44.9730556,18.6486111,10562
zi-byu-bin,22.2333333,96.5666667,10563
shazhou zhen,30.199315,111.1545315,10564
sterche,48.032103,26.035328,10565
tachitsun,29.432777666666667,118.48722199999999,10566
el canafisto,7.633333299999999,-80.5333333,10567
bukowiec nad pilica,51.420775,20.024179,10568
benat,37.509361,42.042582,10569
lahteenoja,61.166667000000004,22.066667000000002,10570
binakambaka,-9.4783,119.2801,10571
siwalakulama,8.25,80.6333333,10572
butkovskiy,52.625620999999995,50.207104,10573
les brunels,43.403973,2.05,10574
severskiy,56.4951,60.2247,10575
klein rosenburg,51.933333000000005,11.9,10576
tumazy,60.74378000000001,34.894020000000005,10577
ram dal kowt,32.652813,69.207138,10578
plei pa,13.766667000000002,108.1,10579
ban thamp pi,18.432445,98.74338900000001,10580
chukoyin,24.1,98.75,10581
zaplatino,55.942404,43.010259999999995,10582
severinskiy,59.098921999999995,60.6355,10583
saint-cassien,45.66451800000001,2.159445,10584
kalungu-lungo,-15.0,18.283333,10585
tiruvengadu,11.166667,79.833333,10586
la ampolla,40.814408,0.714752,10587
azenray,51.192766999999996,6.048475,10588
moab,43.14888885,-113.30791670000002,10589
kalateh-ye soltani,36.1329,59.0809,10590
mezheli,55.466666700000005,24.9333333,10591
rocoto hacienda,-13.683333300000001,-72.33333329999999,10592
krnjince,42.651111,20.608611,10593
josephtown,40.67,-80.33138890000001,10594
apellaniz,42.730056,-2.480588,10595
metengobalame,-14.848055599999999,34.5261111,10596
gumbatuna banda,34.690773,72.18685,10597
dektyarevka,50.716667,47.05,10598
vinata,28.38888883333333,-83.11944449999999,10599
torri,38.18333334,17.55000006,10600
permatang timbun,5.35,100.233333,10601
yarasmarda,42.980148,45.714419,10602
nur khan jamalani,30.162276000000002,69.73220699999999,10603
nalai,28.670425,85.46089099999999,10604
purba gobindapur,23.2869444,91.1852778,10605
ban kenghang-noy,19.893333,101.668611,10606
selbagnone,44.171667,12.086667,10607
purba gopalpatti,23.65,90.6166667,10608
el elain,12.3,26.9166667,10609
kuday,42.19504166666666,85.154696,10610
basantapur,23.36677788,89.2883334,10611
tonetschlag,48.973299,14.032976999999999,10612
zandji,6.2833333,1.85,10613
langshitun,42.011337,123.42877800000001,10614
nam dabaka,26.116667,92.866667,10615
meteo,6.632844466666666,102.79668886666667,10616
vaike mihalkina,57.666667000000004,27.5,10617
fungulani,-13.8,31.9666667,10618
les bussolleries,46.7,-1.9666669999999997,10619
dubdub,10.183333,123.66666699999999,10620
mussuna,-14.777777800000003,40.585555600000006,10621
haveli wairan,31.976841999999998,72.418021,10622
willebroeck,51.066666999999995,4.366667,10623
vale do queve,-12.533333,15.833332999999998,10624
zarazina,59.316667,56.88333299999999,10625
hatae,37.359722,127.150278,10626
umiastow,52.240868,20.760714,10627
nur kubra,30.077978,71.086089,10628
chukpo,34.642222,127.780833,10629
sexamoch,15.616667000000001,-89.45,10630
zapodeni,46.75,27.65,10631
cigadungindah,-6.2829999999999995,106.1206,10632
pedra lisa,-12.584670666666668,-41.494475666666666,10633
el-gudaiyida,30.5366667,31.381944399999995,10634
stowport,-41.116667,145.933333,10635
kandewala,29.008003000000002,70.35544200000001,10636
herrick ford,37.860833299999996,-92.9125,10637
lihanika,-8.0166667,35.6,10638
mabaalstad,-25.833333,26.616667,10639
marjayoun,33.3638889,35.580555600000004,10640
ram raian khurd,32.245552,74.37660600000001,10641
bwape,4.0308333,9.6205556,10642
sheibet el-nakkariya,30.598611100000003,31.473055600000006,10643
chaparramo,-41.752052,-72.556051,10644
angico torto,-7.144444333333333,-37.733333333333334,10645
ban talat sip chet,13.857139000000002,100.967139,10646
andrenovskoy,53.167559999999995,37.533893,10647
igdaliq,37.056638,59.548048,10648
mihraban khel,31.539762,67.018757,10649
klagerup,55.6,13.25,10650
sindut,-7.378611,109.918056,10651
kalikou,13.05,-4.9333333,10652
jamprunsi,10.15,-0.31666669999999997,10653
balay vali,33.890833,68.181111,10654
namnyangdong,42.021666700000004,130.0088889,10655
achausa,25.6387,79.0478,10656
permiskyula,59.0869444,27.7725,10657
yejangga,-9.474768,119.952555,10658
eshkali zayer hoseyn,29.0003,51.2656,10659
ban talatrouay,16.233333,106.91666699999999,10660
khristovtsi,42.8666667,25.5,10661
pengjiasi,33.09841,111.267297,10662
pandaogou,40.702244,117.34254099999998,10663
cigagung,-7.0803,107.8982,10664
kombigadhion neon,38.033333299999995,21.9,10665
gornji zirovac,45.1227778,16.134444400000003,10666
binikawul,36.576111100000006,44.561111100000005,10667
matjaszowka,51.816666999999995,23.466667,10668
cheshmeh boland,26.5285,61.6257,10669
nahnas,40.470527000000004,33.5207,10670
havelte,52.773175,6.240194,10671
tabioloko,9.066667,4.716667,10672
myza snepele,56.8333333,21.95,10673
maltrana,43.12917,-3.264728,10674
el-hafa,23.747222,39.2925,10675
hasoyo,36.4224,127.8526,10676
lumbak-a-ingod,7.933333,124.38333300000001,10677
cabohug,10.9148,123.3378,10678
subani,15.699722233333334,36.120926000000004,10679
houkaochia,43.95,124.13333300000001,10680
siah petab,34.126944,66.6875,10681
murrisk,53.783333299999995,-9.65,10682
hagadeungri,37.151944,126.933889,10683
moamba,-9.27922222,24.34200014,10684
nam ho,21.033333,103.858333,10685
jakugu,9.5,-1.0166667,10686
kivinuki,58.6833333,24.4,10687
dortches,36.0111111,-77.8577778,10688
orsmaal,50.8,5.066667,10689
ntandembele,-2.18333315,17.13333315,10690
gouk,13.866666699999998,-16.533333300000002,10691
tando haider,25.385773999999998,68.426563,10692
chachiachiao,31.601041,120.422255,10693
sitio do morro alto,-23.711835999999998,-47.437471,10694
amir abad sofla,28.4048,57.781000000000006,10695
khelloul,36.4166667,1.2333333,10696
mihu,30.638223333333332,96.77840900000001,10697
kramersfeld,49.916667,10.916667,10698
unguru,0.1,27.53333315,10699
hasperbach,51.333333,7.4166669999999995,10700
boette,50.15,4.283333,10701
rwanyamahembe,-0.4333333,30.55,10702
passy-en-valois,49.167555,3.194289,10703
rwanyango,-1.3608333000000001,30.949444399999997,10704
schwarctelep,47.666667,20.283333,10705
jhakarpur,30.145153999999998,71.357729,10706
bio addo,7.727777766666667,48.79444443333333,10707
bouramabougou,12.6977778,-7.377222200000001,10708
miehikkala,60.666667000000004,27.7,10709
bayangshan,27.252662,119.914309,10710
ash 'mariqah,25.357310000000002,55.403304000000006,10711
mikouandza ii,-1.9166667000000002,12.2166667,10712
nobbys creek,-28.3,153.333333,10713
azerailles,48.487714000000004,6.694501,10714
schopzi,41.3833333,25.3833333,10715
bozkuyu,37.490142,39.293255,10716
tangzhen,31.210278000000002,121.652222,10717
nikaganu-kili,31.80054,67.378851,10718
laestrup,55.860479000000005,11.671395,10719
tsauim sabangari,10.716667,6.0,10720
el puente del arzobispo,39.801738,-5.171781,10721
alingag,17.495,121.1995,10722
pasta pal,33.176390999999995,70.20409599999999,10723
julian blanco,17.25,-99.516667,10724
mihwan,36.1682,128.2378,10725
likou,33.265308857142855,118.57528400000001,10726
wolangak-e kajbini,34.940556,68.323611,10727
slawogora stara,53.133037,20.457093,10728
podcherye,63.944056,57.556321999999994,10729
laaroussyene,34.362213,-5.442651000000001,10730
tingsryd,56.533333,14.983332999999998,10731
baranaloe,-5.5228,119.9483,10732
karakyshla,36.549444,36.4975,10733
quisseque bendo,-7.71255,15.543054000000001,10734
yarkol,33.352707,66.609418,10735
aspagal'ya,38.7113,47.0519,10736
grosse piece,19.1833333,-71.7,10737
matki,36.6501879,60.66861956666667,10738
xiaowanghai,40.312459999999994,122.18584299999999,10739
yucay,-13.316666699999999,-72.0891667,10740
julian grimau,21.368888899999998,-76.8963889,10741
torekala,34.81,70.35333299999999,10742
yejikeng,28.402421500000003,117.0440635,10743
kadulgi,37.9006,127.5094,10744
zangai kili,32.833611,69.853889,10745
hongzhuang,33.79322200000001,112.58716583333334,10746
dalangpo,22.369025,113.095945,10747
zingouedougou,8.1166667,-8.0166667,10748
nyumbu,-14.1,29.794444466666665,10749
tasaguin,35.098528,-3.2546955,10750
ban than khoai,17.633333,104.95,10751
likouk,3.4833333,10.316666699999999,10752
colonia gabriel hernandez,19.5,-99.1,10753
tumbicha,10.368383,13.451822,10754
riglos,42.348956,-0.726629,10755
yejiwei,27.119003,113.63431650000001,10756
ziarat sar,35.972221000000005,52.990217,10757
digelu kidame gebeya,7.766667,39.25,10758
wildemann,51.833333,10.3,10759
likoundou,4.2833333,22.3,10760
ash creek,43.5383333,-96.1938889,10761
kayaonu,38.77074966666667,36.084982000000004,10762
ban talat thong nam,13.673639000000001,101.082972,10763
ban banna,6.915417,100.74038900000001,10764
kineh darlu,35.9612,48.2656,10765
morro el indio,6.476458999999999,-75.61005,10766
nobieul,14.016666699999998,-0.31666669999999997,10767
blenhorst,52.716667,9.133333,10768
maten gerge,11.433333300000001,16.4833333,10769
iaa,-13.1366667,36.6152778,10770
bozmargan,36.515913,59.405009,10771
tingtiai,26.284722,119.79361100000001,10772
hynish,56.433333,-6.883333,10773
ghuzew,37.061217,71.160326,10774
caobos,4.731148999999999,-74.036694,10775
gugukalai,-0.43389700000000003,100.756753,10776
kasimerbad,31.477407,65.466025,10777
lafagaal,2.2166667,45.0666667,10778
la cotorerra,10.683333300000001,-71.6,10779
barysh-navolok,64.43333299999999,31.566667,10780
sangse,38.2,125.7,10781
al hazzanah,35.15,36.4166667,10782
khusali,32.416224,67.784079,10783
gandelat,37.004486,49.597715,10784
xiaoweiwei,33.688889,118.119444,10785
nam la,22.7333335,104.75833349999999,10786
quinda,-11.0583335,17.85,10787
nietwerder,52.933333,12.85,10788
grunhaus,51.55,13.716667000000001,10789
lai ma chai,21.975832999999998,101.934167,10790
balayagmanok,9.2654,123.2563,10791
hacienda san german,-0.3,-78.4833333,10792
dusun 3 ponompiaan,0.6648,124.1329,10793
guay,-16.8166667,-61.2,10794
patradaha,23.7666667,89.2833333,10795
yilankaleks,37.055128,35.688721,10796
pengkolan,-5.5800963333333335,108.33126299999999,10797
masorkheyl'kalay,31.693402000000003,67.364144,10798
rancho muralla de la junta,28.266666999999998,-106.66666699999999,10799
laikko,61.36666700000001,29.266666999999998,10800
agunughan,4.945225,6.588069,10801
ramaje,42.291667,20.593889,10802
dorton,41.68203716666667,-56.17842593333333,10803
gatteo,44.111944,12.391389,10804
khutor shashki,54.0897,32.2693,10805
pernitas point,28.0597222,-97.9044444,10806
jaha lor,-6.320833,106.57,10807
azran,35.50366,47.74219126666667,10808
san jose capula,19.345833,-98.35,10809
goth husain pato,26.875004999999998,68.48484300000001,10810
bakinipitiya,7.0,81.5166667,10811
`alaqahdari shwak,33.424863,69.378431,10812
madade,-21.3697222,34.610833299999996,10813
ziarat-i-chahar aolia,35.891335999999995,67.37494699999999,10814
hatigarh,21.9,87.2,10815
belaya lipa,56.533333,30.516666999999998,10816
kivotos,40.2,21.4333333,10817
deh-e shir`ali,32.1691,49.0162,10818
leang,4.713025933333334,131.99372960000002,10819
kechresh,41.321585999999996,48.386857,10820
modiakoy,16.75,-2.3666667,10821
aupar,34.965917,67.864993,10822
neu bolitten,53.983332999999995,20.016667,10823
morrope,-6.5416667,-80.0111111,10824
shah kola-ye surak,36.52603,52.439049,10825
tana onda,15.4666667,0.7,10826
tana rana,36.429444399999994,4.2325,10827
nahr-e ben `arbeyd,30.787349,48.776401,10828
achavi,5.9333333,0.8666666999999999,10829
sitularang tonggoh,-7.2077,108.5107,10830
yuchiakou,38.343889000000004,112.445278,10831
nobochi,6.15,0.1,10832
rorvik,59.35625,11.82083325,10833
poloto,0.2825,120.1883,10834
naslet el ibeid,28.0027778,30.693055600000005,10835
entrines,38.65,-6.716667,10836
rozsos-dombi-dulo,46.416667,21.216667,10837
fujino,35.211528,136.65486149999998,10838
zadeh dar,35.6193,51.88399999999999,10839
mursalovina,43.7444444,19.0311111,10840
`ibad khel,34.927559,69.629868,10841
bouray-sur-juine,48.519808000000005,2.300014,10842
neu bruz,53.516667000000005,12.066667,10843
mikri valtsa,38.0166667,22.65,10844
jhalari gherhi,31.776389,73.184722,10845
fextand,16.35,-61.466666700000005,10846
ban bao-tai,20.862778,104.177778,10847
cangmuda,28.6,86.5,10848
koryukovka,51.768772,32.248129999999996,10849
paschim dhaniram,25.9,89.55,10850
oberteufenbach,48.383333,13.483332999999998,10851
yogyang,34.666667,126.266667,10852
ostunrash,38.0104,44.4145,10853
khachekin,37.378023,49.650022,10854
riguang dadui,29.660627,114.14585,10855
blennerhassett island view addition,39.2633333,-81.60638890000001,10856
mahdieh,29.7066,52.4806,10857
lumban nohot,2.5284,98.9281,10858
kampong pendok,5.683333,101.7,10859
ntemba,-11.1,31.183333299999997,10860
prinsburg,44.9338889,-95.18722220000001,10861
bukreyev,48.535170333333326,42.69227033333333,10862
bolshezhirovo,56.81100000000001,86.1825,10863
cowa,39.5583335,46.408333500000005,10864
goth mitho,27.204159000000004,69.365922,10865
yalovyany,46.943056,28.777778,10866
nuoc trenh,14.366667000000001,108.766667,10867
"tandu"" payukan",6.066667,121.066667,10868
ban phana sawan,18.996299999999998,101.532458,10869
gal'miny,55.273888899999996,22.2625,10870
pirris,37.6166667,21.8333333,10871
meleh-ye barik,30.688235,51.257991,10872
griouali,11.266666699999998,16.15,10873
mina carcel punco,-14.057222199999998,-69.65611109999999,10874
lailungan,34.05,118.483333,10875
shuishi,27.18966325,114.71284225,10876
larkin hills,36.53055560000001,-82.18222220000001,10877
tawgalu,16.4883333,96.2791667,10878
the quarry,35.7919444,-91.75111109999999,10879
gevgelia,41.139166700000004,22.5025,10880
mestera,46.966667,25.2,10881
lamaru,-3.2959223333333334,118.47967766666666,10882
tabbontolo,-5.5485,119.6276,10883
umm al `izziyah,32.533333299999995,44.6333333,10884
umueze,5.535965,7.0109286666666675,10885
yangguo,32.550563,114.2585445,10886
kaliling,9.9804,122.4814,10887
cangnan,31.647437,118.01829,10888
azraq ashikah,31.832678,36.81531,10889
weabara,10.433333300000001,3.2666667,10890
munhunga nzamba de cima,-9.371034,15.482992000000001,10891
kaarschot,51.519373,4.724016000000001,10892
colonia grever,23.866667,-102.35,10893
becida,47.3541667,-95.0808333,10894
zakowola poprzeczna,51.881116,22.71123,10895
julienton,31.560277799999998,-81.3019444,10896
bara hamidpur,22.5,90.3666667,10897
gordoma,9.5,38.966667,10898
thon phuoc thanh,12.25,109.1,10899
mafkoko,0.733333,127.41666699999999,10900
nieuw-milligen,52.220896999999994,5.779317,10901
modinkanou,14.316666699999999,-10.016666699999998,10902
balfuriya,32.633333,35.295833,10903
shejiangcun,26.044167,112.49,10904
jbail,34.1166667,35.65,10905
cowan mill,36.6286111,-83.4669444,10906
lailloux,46.05,1.416667,10907
nyongclo,-6.790278,107.237778,10908
basarabita,46.2,22.55,10909
kadunji,37.85571665,127.93940555,10910
tejao,41.346123999999996,-7.942327000000001,10911
alingarog,11.059722,125.70638899999999,10912
angaruyle,-5.7666667,143.41666669999998,10913
sorokivka,50.005942,36.544246,10914
skorpen,69.93333299999999,21.716667,10915
tandur gandao,33.920609000000006,70.23782299999999,10916
hatim al ghadban,32.05,46.8897222,10917
ambaligolla,14.2,75.283333,10918
talanguita,14.280555533333334,-87.26435186666667,10919
bolshiye abakasy,55.385275,47.033152,10920
pedro dias,22.783333300000002,-82.4666667,10921
zintaba,-25.7661111,32.664444399999994,10922
belfort roxo,-22.761995000000002,-43.404654,10923
tretiy kilometr,48.9571995,40.8783795,10924
pipla ki dhani,28.1943,75.4624,10925
ybyra-pyta,-24.4,-55.36666700000001,10926
rancho jeronimo,27.566667,-100.65,10927
hagener heide,51.366667,7.483333,10928
almajiri,11.44355,8.203534,10929
fanorahana,-16.05,49.5,10930
am djelat,10.933333300000001,20.25,10931
castel maggiore,44.566666999999995,11.366667,10932
lumban sihaloho,2.6694,98.7016,10933
koentjiran 1,-6.219444,106.667778,10934
phum kanhchroung,12.9666667,103.15,10935
kampong bukit benador,2.3666669999999996,102.85,10936
apenburg,52.716667,11.2,10937
atahti,35.875246000000004,71.328851,10938
zakrocz,53.027682999999996,19.45814,10939
gumchu-bak,40.6666667,72.7166667,10940
banga-kete,3.16666685,18.98333315,10941
kachevo vtoroye,54.533333,39.783333,10942
zakromskiy khutor,52.6417,35.7379,10943
chaembae,37.431667,127.557778,10944
oberturken,48.283333,12.833333,10945
azrat,36.4408,50.3544,10946
kecimuhsine,37.931943,32.284271000000004,10947
tongcheba,33.849362,107.09736799999999,10948
les chenais,48.061188,-1.345289,10949
klanxbull,54.88333299999999,8.683333,10950
fengjiacun,31.222713,112.5078795,10951
semawe lor,-7.611944,110.254167,10952
sitio manoel camargo,-23.555978,-50.664347,10953
pekeongan satu,-7.650278,109.55138899999999,10954
lumban simanuhuruk,2.6715,98.7112,10955
hagonjidong,40.1152778,125.0647222,10956
mochowicze,54.8833333,27.05,10957
wangshan,29.672786366666667,116.240606,10958
mattierzoll,52.05,10.766667,10959
boul'aos,11.583333300000001,43.15,10960
madamayo,16.893333300000002,96.27305559999999,10961
patukon,6.2625,120.507222,10962
julio do castilhos,-29.233333000000002,-53.683333,10963
hatin,49.107721999999995,14.909607000000001,10964
les chenons,47.769675,3.3535019999999998,10965
gondaman,36.2562,45.7049,10966
pangkalan hilir,-6.821111,107.504167,10967
nahre sahi,34.410075,70.514319,10968
sabanitos y cabazos,26.516111,-99.93,10969
kathoek,51.690901999999994,4.287950499999999,10970
vermanche,46.734275,2.115525,10971
chape occo,-15.510277800000003,-71.33722220000001,10972
caoqiangxia,30.330556,116.56111100000001,10973
partizanskaya gora,57.1317,28.9557,10974
la bacama,18.5666667,-68.6166667,10975
grayvorony,55.016667000000005,38.55,10976
samessumba,-10.397985,17.278791000000002,10977
ghwazhe baso khel,31.984469,67.920366,10978
qanjigh `ali,36.053809,64.657618,10979
quinguengue,-7.958763,15.947208333333336,10980
rammersmatt,47.789284,7.0678410000000005,10981
baryun,32.071249,49.841704,10982
khahar mahar,28.358894,69.39059300000001,10983
gondana,8.7833333,17.1666667,10984
khahi kunda,26.870385,68.146463,10985
cinyurup,-6.34835,106.29934449999999,10986
rodkina pad,51.298,108.8472,10987
disanekgama,7.6833333,80.4333333,10988
mangish,37.0363889,43.0933333,10989
bubanovo,58.11809399999999,32.951570000000004,10990
jixian zhen,34.088626,108.39783200000001,10991
angas valley,-34.766667,139.3,10992
kampung ulu dulang kechil,5.858344000000001,100.416942,10993
tikoe,-7.676376433333334,42.6965802,10994
iach ari,-1.1666667,41.3666667,10995
hsinchanghsien,29.505278000000004,120.900172,10996
phum kas veng,13.266666699999998,103.5666667,10997
goth qazi fateh muhammad,25.12167,68.96892700000001,10998
gandha,30.095414,69.91793,10999
straightstone,37.0158333,-79.14972220000001,11000
nupchojang,40.3333333,127.25,11001
las guafas,9.58694445,-69.26833330000001,11002
las guafitas,8.0833333,-69.1333333,11003
sopsae,37.2314,128.5139,11004
top rock,13.066666699999999,-59.5666667,11005
yanghualou,31.583238,120.883839,11006
manj hotar,34.439723,73.701169,11007
razhki,53.599167,43.917221999999995,11008
angasak,55.644718999999995,54.807545999999995,11009
east glen,33.654166700000005,-84.24472220000001,11010
gaojiagoumen,34.249552,107.361442,11011
escudolei,7.162778,44.718610999999996,11012
cowbridge,51.460278,-3.441667,11013
jixiaopaolou,34.018874,119.466349,11014
sitari,12.7093054,-25.0044446,11015
mangjang,8.25,33.183333000000005,11016
ofude,3.2166667,30.9666667,11017
cowcowing,-30.983333000000002,117.45,11018
wolflinswil,47.458113,7.999654,11019
havilhanlari,38.162661,41.783331,11020
khirbat tiflah,36.736388899999994,41.1736111,11021
morshikha,55.376111,67.068611,11022
rrase e poshtem,40.9636111,19.812222199999997,11023
rieben,53.441817,15.558789,11024
deutz,50.933333000000005,6.983333,11025
riioasa,44.95,24.25,11026
kalavashk,36.042722999999995,57.77774300000001,11027
ierhwukungli,48.05,121.11666699999999,11028
chachran,28.874494,70.455226,11029
subk ed dahhak,30.438611100000003,31.068888899999997,11030
vil'kunpp,56.1333333,25.8333333,11031
mnichovsky tynec,50.417163,13.84184,11032
tankaria,21.883333,73.0,11033
pronto alivio,10.077836999999999,-73.92580699999999,11034
basarbey,36.020998,36.325505,11035
man lihpu,27.5333333,97.3666667,11036
karachokmak,45.473793,34.128594,11037
buru-gangu,4.36666685,18.7,11038
banga-kungu,-1.05,18.46666685,11039
dubiai,55.3333333,23.8333333,11040
guhani,39.398467,37.053101,11041
zioua,6.55,-10.05,11042
karawang girang,-6.861111,106.94916699999999,11043
klapavica bruvanjska,44.4333333,15.85,11044
kuthar,29.965278,78.563889,11045
kaduranggon,-6.3595,105.9581,11046
vinh phuc,18.513889000000002,106.77499999999999,11047
khu barutiwala,29.975986,71.6376,11048
kiwana,-4.8,17.08333315,11049
zip city,34.9547222,-87.67,11050
ahseia,6.954722200000001,158.18194440000002,11051
sarraziet,43.702975,-0.48773500000000003,11052
andres bueno,40.966251,-5.513308,11053
fujutun,42.559552000000004,124.76767199999999,11054
boukissaboude,15.383333300000002,-15.75,11055
bourbriac,48.473839,-3.18758,11056
chalegan,36.7848,48.6629,11057
jhamri,24.383563,69.736239,11058
pajeuzinho,-12.716667,-42.65,11059
melendreras,43.306951,-5.419755,11060
krang taley,11.383333300000002,104.35,11061
zadrana,32.653056,69.92666700000001,11062
netotul,45.716667,24.9,11063
riito arriba,10.636111099999999,-62.8633333,11064
caodazhuang,31.966666999999998,116.03333300000001,11065
oulad aliouate,32.222704,-8.315897999999999,11066
guiliwodou,9.233333300000002,-10.183333300000001,11067
sexten,46.701944,12.358611,11068
love station,36.1205556,-82.43472220000001,11069
jak sutak,26.957533,61.1107,11070
lafleche,47.6,-90.025,11071
deh-e toran,35.869155,68.352845,11072
konjo customs,8.4666667,-10.266666699999998,11073
nam sing,17.768206,100.348864,11074
yangi molk,34.7145,49.2464,11075
seyhdavudan,38.033333,40.7,11076
puesto sarita,-25.7,-57.683333,11077
rancho los charcos de crados,30.983333000000002,-106.3,11078
abuasa,6.4,-0.1166667,11079
andres delgado,20.533333,-101.133333,11080
willsbach,49.136944,9.355,11081
keningo,15.2,-3.6666667,11082
morola,0.6079444400000009,-3.0056665999999987,11083
tabi primeiro,-8.650302,15.420496,11084
ar raghba,25.163710000000002,45.802001000000004,11085
los budares,10.366666699999998,-66.975,11086
old spring hill,32.4375,-87.7736111,11087
yangi tashqul,35.674732,64.300072,11088
qujiadian,35.4776725,117.79138499999999,11089
achawa,4.7666667,-1.9666667000000002,11090
owawmasi,5.383333299999999,-1.0333333,11091
kislyak,48.840734000000005,29.416203000000003,11092
veal angkrong,12.316666699999999,103.6,11093
escandoy,1.605111,-76.935109,11094
